中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,617 Mbps,79052 kB/s,79052.0
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,51 ms,508 Mbps,65024 kB/s,65024.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,481 Mbps,61644 kB/s,61644.0
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,51 ms,439 Mbps,56217 kB/s,56217.0
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,49 ms,382 Mbps,48947 kB/s,48947.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,371 Mbps,47513 kB/s,47513.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,346 Mbps,44339 kB/s,44339.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,52 ms,346 Mbps,44339 kB/s,44339.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1063 ms,240 Mbps,30720 kB/s,30720.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,200 Mbps,25600 kB/s,25600.0
18.132.97.154,443,18.132.97.154,GB,London,中转,106 ms,175 Mbps,22425 kB/s,22425.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,163 Mbps,20889 kB/s,20889.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,157 Mbps,20172 kB/s,20172.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,61 Mbps,7864 kB/s,7864.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,138 ms,56 Mbps,7198 kB/s,7198.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,45 Mbps,5787 kB/s,5787.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,43 Mbps,5506 kB/s,5506.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,182 ms,41 Mbps,5290 kB/s,5290.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,203 ms,41 Mbps,5257 kB/s,5257.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,40 Mbps,5195 kB/s,5195.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,39 Mbps,5050 kB/s,5050.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,162 ms,39 Mbps,5038 kB/s,5038.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,148 ms,31 Mbps,4013 kB/s,4013.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,204 ms,13 Mbps,1678 kB/s,1678.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,189 ms,7 Mbps,973 kB/s,973.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,965 kB/s,965.0
