中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,566 Mbps,72499 kB/s,72499.0
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,560 Mbps,71680 kB/s,71680.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,536 Mbps,68710 kB/s,68710.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,535 Mbps,68505 kB/s,68505.0
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,51 ms,534 Mbps,68403 kB/s,68403.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,53 ms,508 Mbps,65126 kB/s,65126.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,502 Mbps,64307 kB/s,64307.0
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,58 ms,495 Mbps,63385 kB/s,63385.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,427 Mbps,54681 kB/s,54681.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,395 Mbps,50585 kB/s,50585.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,308 Mbps,39526 kB/s,39526.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,176 Mbps,22528 kB/s,22528.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,158 Mbps,20275 kB/s,20275.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,151 Mbps,19353 kB/s,19353.0
158.101.217.62,443,2606:f240:f00:a683:0:3543:1d82:8ca2,DE,Frankfurt,隧道,123 ms,151 Mbps,19353 kB/s,19353.0
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,139 ms,133 Mbps,17100 kB/s,17100.0
64.110.75.145,443,64.110.75.145,KR,Los Angeles,中转,178 ms,90 Mbps,11571 kB/s,11571.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,47 Mbps,6048 kB/s,6048.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,132 ms,46 Mbps,5961 kB/s,5961.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,126 ms,43 Mbps,5585 kB/s,5585.0
168.138.212.80,443,168.138.212.80,JP,Los Angeles,中转,135 ms,42 Mbps,5441 kB/s,5441.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,42 Mbps,5414 kB/s,5414.0
150.230.7.216,443,150.230.7.216,JP,Los Angeles,中转,144 ms,41 Mbps,5327 kB/s,5327.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,38 Mbps,4942 kB/s,4942.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,38 Mbps,4900 kB/s,4900.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,37 Mbps,4763 kB/s,4763.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,33 Mbps,4308 kB/s,4308.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,33 Mbps,4228 kB/s,4228.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,7 Mbps,908 kB/s,908.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,196 ms,0 Mbps,84 kB/s,84.0
