中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,743 Mbps,95129 kB/s,95129.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,476 Mbps,60928 kB/s,60928.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,72 ms,423 Mbps,54169 kB/s,54169.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,69 ms,375 Mbps,48025 kB/s,48025.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,71 ms,359 Mbps,45977 kB/s,45977.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,307 Mbps,39321 kB/s,39321.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,294 Mbps,37683 kB/s,37683.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,264 Mbps,33792 kB/s,33792.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,254 Mbps,32563 kB/s,32563.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,229 Mbps,29388 kB/s,29388.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,216 Mbps,27750 kB/s,27750.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,151 Mbps,19353 kB/s,19353.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,240 ms,62 Mbps,7950 kB/s,7950.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,45 Mbps,5860 kB/s,5860.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,45 Mbps,5797 kB/s,5797.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,43 Mbps,5597 kB/s,5597.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,42 Mbps,5409 kB/s,5409.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,41 Mbps,5324 kB/s,5324.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,41 Mbps,5287 kB/s,5287.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,38 Mbps,4968 kB/s,4968.0
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,236 ms,31 Mbps,4038 kB/s,4038.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,240 ms,23 Mbps,3066 kB/s,3066.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,8 Mbps,1062 kB/s,1062.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,7 Mbps,984 kB/s,984.0
