中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,864 Mbps,110592 kB/s,110592.0
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,37 ms,575 Mbps,73625 kB/s,73625.0
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,37 ms,550 Mbps,70451 kB/s,70451.0
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,43 ms,526 Mbps,67379 kB/s,67379.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,61 ms,516 Mbps,66048 kB/s,66048.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,514 Mbps,65843 kB/s,65843.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,428 Mbps,54784 kB/s,54784.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,53 ms,405 Mbps,51916 kB/s,51916.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,388 Mbps,49766 kB/s,49766.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,64 ms,384 Mbps,49254 kB/s,49254.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,256 Mbps,32870 kB/s,32870.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,118 ms,246 Mbps,31539 kB/s,31539.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,136 ms,210 Mbps,26931 kB/s,26931.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,190 Mbps,24371 kB/s,24371.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,164 Mbps,20992 kB/s,20992.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,157 Mbps,20172 kB/s,20172.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,149 ms,136 Mbps,17510 kB/s,17510.0
131.186.25.247,443,107.151.176.166,US,Los Angeles,隧道,153 ms,130 Mbps,16691 kB/s,16691.0
143.47.176.251,443,2a0b:21c0:100a:1b6:0:b250:a619:b28c,DE,Frankfurt,隧道,155 ms,127 Mbps,16281 kB/s,16281.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,124 Mbps,15974 kB/s,15974.0
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,151 ms,122 Mbps,15667 kB/s,15667.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,120 Mbps,15462 kB/s,15462.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,119 Mbps,15257 kB/s,15257.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,240 ms,58 Mbps,7463 kB/s,7463.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,61 ms,50 Mbps,6517 kB/s,6517.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,48 Mbps,6221 kB/s,6221.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,48 Mbps,6217 kB/s,6217.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,48 Mbps,6186 kB/s,6186.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,147 ms,46 Mbps,5978 kB/s,5978.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,61 ms,44 Mbps,5728 kB/s,5728.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,160 ms,44 Mbps,5724 kB/s,5724.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,166 ms,42 Mbps,5479 kB/s,5479.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,175 ms,42 Mbps,5411 kB/s,5411.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,42 Mbps,5388 kB/s,5388.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,138 ms,41 Mbps,5295 kB/s,5295.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,146 ms,40 Mbps,5181 kB/s,5181.0
130.162.144.191,443,2a09:bac1:3f20::22:13e,KR,Seoul,隧道,146 ms,36 Mbps,4621 kB/s,4621.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,35 Mbps,4506 kB/s,4506.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,199 ms,31 Mbps,4010 kB/s,4010.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,182 ms,26 Mbps,3417 kB/s,3417.0
193.123.80.245,443,193.123.80.245,AE,Paris,中转,239 ms,23 Mbps,3011 kB/s,3011.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,189 ms,3 Mbps,418 kB/s,418.0
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,169 ms,2 Mbps,257 kB/s,257.0
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,172 ms,1 Mbps,227 kB/s,227.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,0 Mbps,73 kB/s,73.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,322 ms,0 Mbps,12 kB/s,12.0
