中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,33 ms,616 Mbps,78848 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,276 Mbps,35430 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,315 Mbps,40345 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26b:9d,US,Los Angeles,隧道,64 ms,76 Mbps,9833 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,45 ms,432 Mbps,55296 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,316 Mbps,40448 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,472 Mbps,60518 kB/s
35.197.23.75,443,35.197.106.247,US,Seattle,隧道,74 ms,271 Mbps,34713 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,7 ms,33 Mbps,4260 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,122 ms,9 Mbps,1239 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,6 Mbps,781 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,88 ms,28 Mbps,3599 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,342 Mbps,43827 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,71 ms,331 Mbps,42393 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,164 ms,46 Mbps,5983 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,25 ms,652 Mbps,83558 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,75 ms,272 Mbps,34918 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,220 Mbps,28262 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,43 Mbps,5552 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,102 ms,44 Mbps,5759 kB/s
34.147.28.91,443,98.98.166.186,AE,Frankfurt,隧道,97 ms,196 Mbps,25088 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,518 Mbps,66355 kB/s
34.118.80.175,443,2a0b:21c0:100a:1f9:0:9057:726d:1063,DE,Frankfurt,隧道,105 ms,113 Mbps,14540 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,73 ms,240 Mbps,30822 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,13 Mbps,1786 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,245 ms,260 Mbps,33382 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,106 ms,286 Mbps,36659 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,72 ms,267 Mbps,34201 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,76 ms,270 Mbps,34611 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,213 Mbps,27340 kB/s
35.198.83.144,443,2a0b:21c0:1007:cb:0:c797:7b43:2a36,DE,Frankfurt,隧道,121 ms,175 Mbps,22425 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,73 ms,258 Mbps,33075 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,196 Mbps,25088 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,122 Mbps,15667 kB/s
35.230.79.26,443,35.197.106.247,US,Seattle,隧道,74 ms,320 Mbps,40960 kB/s
146.70.175.125,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,93 ms,210 Mbps,26931 kB/s
155.248.196.218,443,2603:c024:c006:8388:3f90:28d4:eab7:6afc,US,San Jose,隧道,93 ms,288 Mbps,36966 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,93 ms,247 Mbps,31641 kB/s
146.70.175.108,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,120 ms,192 Mbps,24576 kB/s
146.70.175.183,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,85 ms,181 Mbps,23244 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,96 ms,49 Mbps,6295 kB/s
34.118.50.141,443,2a0b:21c0:1007:c8:0:3d43:fcce:e889,DE,Frankfurt,隧道,104 ms,197 Mbps,25292 kB/s
146.70.175.112,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,113 ms,92 Mbps,11878 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,222 Mbps,28467 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,225 ms,55 Mbps,7139 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,152 Mbps,19456 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,219 Mbps,28057 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,254 ms,0 Mbps,43 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,305 ms,16 Mbps,2138 kB/s
146.70.175.104,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,158 ms,204 Mbps,26214 kB/s
144.21.62.74,443,2a0b:21c0:1007:1c8:0:dace:f35b:8cd1,DE,Frankfurt,隧道,106 ms,205 Mbps,26316 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,230 ms,56 Mbps,7257 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,275 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,225 ms,55 Mbps,7097 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,190 ms,45 Mbps,5782 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,189 ms,21 Mbps,2789 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,224 ms,61 Mbps,7873 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,69 Mbps,8859 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,226 ms,69 Mbps,8920 kB/s
