中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,183 Mbps,23449 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,85 ms,5 Mbps,641 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,38 ms,374 Mbps,47923 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,50 ms,578 Mbps,74035 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,20 ms,848 Mbps,108544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1208 Mbps,154624 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,34 ms,952 Mbps,121856 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,91 Mbps,11673 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,26 ms,722 Mbps,92467 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,17 ms,422 Mbps,54067 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,27 ms,749 Mbps,95948 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,31 ms,20 Mbps,2602 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,69 ms,375 Mbps,48025 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,56 ms,36 Mbps,4727 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,73 ms,48 Mbps,6231 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,54 ms,48 Mbps,6261 kB/s
130.162.144.191,443,2a09:bac5:4757:1482::20b:63,KR,Seoul,隧道,148 ms,28 Mbps,3702 kB/s
193.123.56.90,443,163.123.193.23,DE,Frankfurt,隧道,138 ms,160 Mbps,20582 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,64 ms,9 Mbps,1185 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,33 ms,1400 Mbps,179200 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,84 ms,563 Mbps,72089 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,73 ms,18 Mbps,2311 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,80 ms,300 Mbps,38400 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,138 ms,124 Mbps,15974 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,148 ms,25 Mbps,3250 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,156 Mbps,19968 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,44 Mbps,5692 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,153 Mbps,19660 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,165 ms,41 Mbps,5372 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,166 ms,66 Mbps,8562 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,103 ms,47 Mbps,6143 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,148 ms,129 Mbps,16588 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,165 ms,46 Mbps,6007 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,159 ms,20 Mbps,2585 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,147 ms,150 Mbps,19251 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,145 ms,45 Mbps,5861 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,180 ms,135 Mbps,17305 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,142 ms,137 Mbps,17612 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,185 ms,99 Mbps,12697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,2 Mbps,383 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,154 ms,4 Mbps,638 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,179 ms,114 Mbps,14643 kB/s
141.144.197.160,443,2606:f240:f00:dd8d:0:9974:4ed5:903b,US,Frankfurt,隧道,157 ms,133 Mbps,17100 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,194 ms,27 Mbps,3510 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,205 ms,85 Mbps,10956 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,152 ms,64 Mbps,8310 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,191 ms,29 Mbps,3814 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,197 ms,100 Mbps,12800 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,186 Mbps,23859 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,173 ms,47 Mbps,6055 kB/s
150.230.115.129,443,2a0b:21c0:100a:1b0:0:d69b:482e:ed88,DE,Frankfurt,隧道,153 ms,129 Mbps,16588 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,181 ms,100 Mbps,12800 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,43 Mbps,5619 kB/s
158.101.204.8,443,2a0b:21c0:1007:1c9:0:cfce:191e:ab57,DE,Frankfurt,隧道,175 ms,144 Mbps,18432 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,144 Mbps,18432 kB/s
158.101.192.178,443,2a0b:21c0:100a:1b1:0:b406:d593:666f,DE,Frankfurt,隧道,160 ms,140 Mbps,17920 kB/s
