中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:fd,US,Los Angeles,隧道,67 ms,77 Mbps,9968 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,592 Mbps,75776 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,79 ms,448 Mbps,57344 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,272 Mbps,34816 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,77 ms,364 Mbps,46592 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,559 Mbps,71577 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,71 ms,372 Mbps,47616 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,158 Mbps,20275 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,72 ms,316 Mbps,40448 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,42 Mbps,5433 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,215 Mbps,27545 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,80 ms,458 Mbps,58675 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,315 Mbps,40345 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,69 ms,45 Mbps,5793 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,21 ms,832 Mbps,106496 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,215 ms,30 Mbps,3853 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,202 Mbps,25907 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,321 Mbps,41164 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,208 Mbps,26624 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,36 Mbps,4610 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,44 Mbps,5737 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,39 ms,78 Mbps,10035 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,298 Mbps,38195 kB/s
130.61.23.77,443,130.61.23.77,DE,98 Mbps,12595 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,128 Mbps,16384 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,299 Mbps,38297 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,34 Mbps,4469 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,126 ms,153 Mbps,19660 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,97 ms,76 Mbps,9753 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,46 Mbps,5923 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,63 ms,360 Mbps,46080 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,111 ms,234 Mbps,30003 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6192 kB/s
