中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,472 Mbps,60518 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,20 ms,9 Mbps,1224 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,74 ms,42 Mbps,5468 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,246 Mbps,31539 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,74 ms,331 Mbps,42393 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,223 Mbps,28569 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,334 Mbps,42803 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,51 ms,595 Mbps,76185 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,226 Mbps,28979 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,242 Mbps,31027 kB/s
129.146.46.164,443,129.146.46.164,US,146 Mbps,18739 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,14 Mbps,1888 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,42 ms,25 Mbps,3251 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,34 ms,767 Mbps,98201 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,276 Mbps,35430 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,307 Mbps,39321 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,47 Mbps,6036 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,82 ms,47 Mbps,6044 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,52 Mbps,6663 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,88 ms,303 Mbps,38809 kB/s
141.147.108.192,443,2a0b:21c0:100a:1b1:0:2ff5:2215:7efc,DE,Frankfurt,隧道,93 ms,227 Mbps,29081 kB/s
192.9.138.241,443,192.9.138.241,272 Mbps,34816 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,73 ms,299 Mbps,38297 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,89 ms,238 Mbps,30515 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,67 ms,36 Mbps,4713 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,73 ms,284 Mbps,36454 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,75 ms,283 Mbps,36249 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,66 ms,311 Mbps,39833 kB/s
130.61.23.77,443,130.61.23.77,125 Mbps,16076 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,82 ms,856 Mbps,109568 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,225 Mbps,28876 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,73 ms,302 Mbps,38707 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,98 ms,20 Mbps,2618 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,155 ms,271 Mbps,34713 kB/s
140.238.88.47,443,140.238.88.47,GB,London,中转,89 ms,236 Mbps,30310 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,98 ms,43 Mbps,5549 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,112 ms,212 Mbps,27238 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,73 ms,288 Mbps,36864 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,104 ms,42 Mbps,5474 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,86 ms,46 Mbps,5889 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,110 ms,31 Mbps,3974 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:37e,US,Los Angeles,隧道,64 ms,54 Mbps,7033 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,105 ms,77 Mbps,9947 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,229 ms,208 Mbps,26726 kB/s
158.101.204.169,443,2a0b:21c0:100a:1fa:0:f963:76bc:fd9c,DE,Frankfurt,隧道,229 ms,211 Mbps,27033 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,142 Mbps,18227 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,68 ms,26 Mbps,3400 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,201 ms,80 Mbps,10342 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,181 ms,88 Mbps,11264 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,189 ms,81 Mbps,10444 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,88 Mbps,11366 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,184 ms,86 Mbps,11059 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,219 ms,30 Mbps,3852 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,199 ms,15 Mbps,1955 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,189 ms,75 Mbps,9622 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,283 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,193 ms,76 Mbps,9764 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,217 ms,44 Mbps,5738 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,16 Mbps,2167 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,205 ms,42 Mbps,5380 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,328 ms,58 Mbps,7431 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,223 ms,61 Mbps,7810 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,196 ms,32 Mbps,4192 kB/s
152.70.88.98,443,2a09:bac5:4752:1482::20b:8d,KR,Seoul,隧道,193 ms,16 Mbps,2090 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,334 ms,59 Mbps,7659 kB/s
