中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1496 Mbps,191488 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,37 ms,61 Mbps,7834 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,36 ms,936 Mbps,119808 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,686 Mbps,87859 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,131 Mbps,16793 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,713 Mbps,91340 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,69 ms,15 Mbps,1990 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:78,US,Los Angeles,隧道,45 ms,68 Mbps,8821 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,78 ms,22 Mbps,2847 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,23 ms,960 Mbps,122880 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,37 ms,904 Mbps,115712 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,6 Mbps,833 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,123 Mbps,15769 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,23 ms,57 Mbps,7312 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,219 Mbps,28057 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,30 ms,800 Mbps,102400 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,75 ms,418 Mbps,53555 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,69 ms,311 Mbps,39833 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,147 ms,39 Mbps,5058 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,2 ms,230 Mbps,29491 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,126 ms,47 Mbps,6073 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,45 Mbps,5829 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,179 ms,137 Mbps,17612 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,73 ms,290 Mbps,37171 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,31 ms,64 Mbps,8267 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,206 ms,93 Mbps,11980 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,39 Mbps,5024 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,16 ms,888 Mbps,113664 kB/s
