中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,832 Mbps,106496 kB/s,106496.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,50 ms,512 Mbps,65638 kB/s,65638.0
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,62 ms,495 Mbps,63385 kB/s,63385.0
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,69 ms,476 Mbps,60928 kB/s,60928.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,473 Mbps,60620 kB/s,60620.0
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,58 ms,464 Mbps,59494 kB/s,59494.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,459 Mbps,58777 kB/s,58777.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,401 Mbps,51404 kB/s,51404.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,352 Mbps,45158 kB/s,45158.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,333 Mbps,42700 kB/s,42700.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,120 ms,254 Mbps,32563 kB/s,32563.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,232 Mbps,29798 kB/s,29798.0
158.101.201.244,443,98.98.166.58,US,Frankfurt,隧道,146 ms,202 Mbps,25907 kB/s,25907.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,186 Mbps,23859 kB/s,23859.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,180 Mbps,23040 kB/s,23040.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,176 Mbps,22528 kB/s,22528.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,172 Mbps,22118 kB/s,22118.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,165 Mbps,21196 kB/s,21196.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,137 Mbps,17612 kB/s,17612.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,122 Mbps,15667 kB/s,15667.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,181 ms,90 Mbps,11571 kB/s,11571.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,77 Mbps,9966 kB/s,9966.0
129.146.7.98,443,2a09:bac5:60e9:78::c:3a3,US,Los Angeles,隧道,49 ms,77 Mbps,9868 kB/s,9868.0
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,194 ms,73 Mbps,9458 kB/s,9458.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,222 ms,71 Mbps,9183 kB/s,9183.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,212 ms,67 Mbps,8690 kB/s,8690.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,224 ms,63 Mbps,8106 kB/s,8106.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,31 ms,63 Mbps,8084 kB/s,8084.0
129.154.201.153,443,2602:ffe4:407:21d9:0:129e:201b:3291,SG,Singapore,隧道,258 ms,62 Mbps,8046 kB/s,8046.0
146.56.137.229,443,107.151.176.202,US,Los Angeles,隧道,249 ms,59 Mbps,7662 kB/s,7662.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,111 ms,48 Mbps,6244 kB/s,6244.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,46 Mbps,5902 kB/s,5902.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,118 ms,45 Mbps,5875 kB/s,5875.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,42 Mbps,5493 kB/s,5493.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,108 ms,42 Mbps,5424 kB/s,5424.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,223 ms,38 Mbps,4964 kB/s,4964.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,237 ms,38 Mbps,4922 kB/s,4922.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,37 Mbps,4857 kB/s,4857.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,213 ms,34 Mbps,4424 kB/s,4424.0
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,222 ms,33 Mbps,4312 kB/s,4312.0
130.162.144.191,443,2a09:bac5:4732:155::22:106,KR,Seoul,隧道,193 ms,33 Mbps,4224 kB/s,4224.0
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,248 ms,30 Mbps,3918 kB/s,3918.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,27 Mbps,3550 kB/s,3550.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,25 Mbps,3213 kB/s,3213.0
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,119 ms,24 Mbps,3172 kB/s,3172.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,214 ms,18 Mbps,2352 kB/s,2352.0
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,209 ms,3 Mbps,472 kB/s,472.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,325 kB/s,325.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,2 Mbps,304 kB/s,304.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,263 ms,1 Mbps,245 kB/s,245.0
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,222 ms,1 Mbps,243 kB/s,243.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,0 Mbps,72 kB/s,72.0
