中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,952 Mbps,121856 kB/s,121856.0
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,21 ms,848 Mbps,108544 kB/s,108544.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,848 Mbps,108544 kB/s,108544.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,25 ms,789 Mbps,101068 kB/s,101068.0
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,26 ms,666 Mbps,85299 kB/s,85299.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,548 Mbps,70144 kB/s,70144.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,55 ms,400 Mbps,51200 kB/s,51200.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,29 ms,384 Mbps,49152 kB/s,49152.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,349 Mbps,44748 kB/s,44748.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,77 ms,180 Mbps,23142 kB/s,23142.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,132 Mbps,16998 kB/s,16998.0
158.180.74.63,443,128.14.110.206,SG,Singapore,隧道,196 ms,92 Mbps,11776 kB/s,11776.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,54 Mbps,7007 kB/s,7007.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,45 Mbps,5870 kB/s,5870.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,45 Mbps,5796 kB/s,5796.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,42 Mbps,5428 kB/s,5428.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,41 Mbps,5331 kB/s,5331.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,40 Mbps,5220 kB/s,5220.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,172 ms,38 Mbps,4947 kB/s,4947.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,38 Mbps,4872 kB/s,4872.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,38 Mbps,4866 kB/s,4866.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,152 ms,7 Mbps,1002 kB/s,1002.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,4 Mbps,603 kB/s,603.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,109 ms,0 Mbps,122 kB/s,122.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,168 ms,0 Mbps,40 kB/s,40.0
